OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu2713	Leff_W_2015_5	1.30581980512859	2.561855206731	1.48298324044269	1.72750111860081	0.0840777044603463	0.671073575327581	24579.4373109531	0.00531265133781841	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured
Otu4443	Leff_W_2015_5	1.30581980512859	2.561855206731	1.48298324044269	1.72750111860081	0.0840777044603463	0.671073575327581	24579.4373109531	0.00531265133781841	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter
Otu179	Leff_W_2015_5	7.19509464430971	2.53340876934595	0.669359920955336	3.78482291818454	0.000153818064680082	0.0339498442758181	24579.4373109531	0.0292728208269578	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	Ambiguous_taxa
Otu748	Leff_W_2015_5	1.94764471678516	2.51677516311471	1.2905113743133	1.95021540546586	0.0511504503839469	0.576842670388306	24579.4373109531	0.00792387837095542	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
Otu3113	Leff_W_2015_5	2.92990674659389	2.50861209217519	1.05895240116413	2.36895642279806	0.0178383550892191	0.408099713789507	24579.4373109531	0.0119201538649067	100	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	unidentified
Otu1011	Leff_W_2015_5	2.44493085533369	2.46836578470565	1.13399094987052	2.1767067761762	0.0295024523982566	0.490121386616198	24579.4373109531	0.0099470578777008	100	Bacteria	Acidobacteria	Holophagae	Subgroup7	unidentified	unidentified
Otu2105	Leff_W_2015_5	6.2743208735629	2.44502579836581	0.810101083725326	3.01817371620111	0.00254303083986633	0.270047184467964	24579.4373109531	0.0255267067109259	100	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	unidentified
Otu811	Leff_W_2015_5	1.19596208420747	2.44052931633	1.41792474000102	1.72119806325422	0.0852148891637604	0.671073575327581	24579.4373109531	0.00486570163945342	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	Sporichthya
Otu4295	Leff_W_2015_5	1.27597154189569	2.43441239504937	1.56334740074039	1.55717941763708	0.119427893655683	0.734606862911776	24579.4373109531	0.00519121542838205	100	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	unidentified
Otu7011	Leff_W_2015_5	1.57356841632439	2.42538120047936	1.2995447804201	1.86633137774237	0.0619950173906994	0.626028116788435	24579.4373109531	0.00640197086864626	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured
Otu5598	Leff_W_2015_5	1.21658308411712	2.41999393204631	1.49377966387139	1.62004744781066	0.105222084933987	0.715972018078151	24579.4373109531	0.00494959696890612	100	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	unidentified
Otu1045	Leff_W_2015_5	1.20999410383717	2.41147287211297	1.47769765732593	1.63191222518199	0.102697978276855	0.715972018078151	24579.4373109531	0.00492279008884379	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Uliginosibacterium
Otu1223	Leff_W_2015_5	1.7490495751803	2.40958177169737	1.34483733210521	1.79172730721671	0.0731766580883631	0.646045352837262	24579.4373109531	0.00711590567779552	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter
Otu142	Leff_W_2015_5	1.57582031403032	2.40870764439502	1.28865098630306	1.86916990713307	0.0615991795522635	0.626028116788435	24579.4373109531	0.00641113258247006	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
Otu12400	Leff_W_2015_5	1.53020814623074	2.40443600387736	1.40014997591183	1.71727032478182	0.0859297914598184	0.671073575327581	24579.4373109531	0.00622556215128996	100	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Edaphobacter
Otu1512	Leff_W_2015_5	3.81131578414029	2.40246386930697	1.05332031266551	2.28084832355254	0.0225574237437371	0.449817432895936	24579.4373109531	0.0155061148712379	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	unidentified
Otu802	Leff_W_2015_5	1.26547064670313	2.38183497114601	1.5354445819926	1.55123473623191	0.120845440567803	0.734606862911776	24579.4373109531	0.00514849315179078	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	unidentified
Otu1889	Leff_W_2015_5	2.30322671471031	2.33129429396875	1.19055645232543	1.95815518820229	0.0502118055631841	0.576020444489611	24579.4373109531	0.0093705428874238	100	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Bryobacter
Otu96	Leff_W_2015_5	6.43971843415101	2.30371082802235	0.823270293185952	2.79824359883955	0.00513813454787235	0.305323764479337	24579.4373109531	0.0261996169915629	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu10807	Leff_W_2015_5	1.53961643447655	2.25595280727644	1.4476055274161	1.55840300727726	0.119137744201023	0.734606862911776	24579.4373109531	0.00626383922056045	100	Bacteria	Acidobacteria	Subgroup5	unidentified	unidentified	unidentified
Otu15667	Leff_W_2015_5	3.39683391017337	2.24821495982667	1.02868752248848	2.1855178668718	0.0288508973843203	0.484506918030162	24579.4373109531	0.013819819661452	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified
Otu7435	Leff_W_2015_5	1.53321925789893	2.23865662576769	1.34614231414511	1.66301631130984	0.0963091704624849	0.705202219737152	24579.4373109531	0.00623781268261862	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	unidentified
Otu754	Leff_W_2015_5	13.0821831403743	2.23349441040029	0.584534356505957	3.82098055578968	0.000132922132826939	0.0339498442758181	24579.4373109531	0.0532240953072779	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	unidentified
Otu501	Leff_W_2015_5	2.40633606738488	2.23110309994714	1.07599850508352	2.07351877294102	0.0381240258546347	0.543118096376947	24579.4373109531	0.00979003724512672	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ambiguous_taxa
Otu10470	Leff_W_2015_5	2.46656724315915	2.21504452631924	1.10754191471842	1.99996451320074	0.0455040959655251	0.573460461188198	24579.4373109531	0.010035084253373	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu14314	Leff_W_2015_5	6.02177231985828	2.20849679290182	0.829469978326462	2.66253975503451	0.00775534079665773	0.323837879211789	24579.4373109531	0.0244992277230645	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter
Otu94	Leff_W_2015_5	32.0640483277984	2.20215384421328	0.343465277634774	6.41157632986398	1.44022617953772e-10	2.22514944738578e-07	24579.4373109531	0.130450701218901	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu2961	Leff_W_2015_5	1.51260306418468	2.18934668399439	1.40071808054033	1.56301736545718	0.118048510345849	0.734606862911776	24579.4373109531	0.00615393690689017	100	Bacteria	Chloroflexi	unidentified	unidentified	unidentified	unidentified
Otu875	Leff_W_2015_5	4.31431237129361	2.15692352852992	1.03339559167646	2.08721959518986	0.0368682889765851	0.537372702536076	24579.4373109531	0.0175525270034195	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu15132	Leff_W_2015_5	1.38680872776504	2.15149839952456	1.41291946761982	1.52273250445684	0.127825642350589	0.735542146200431	24579.4373109531	0.00564215002247854	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Blastocatella
Otu1503	Leff_W_2015_5	1.3785486290285	2.1478246211719	1.44699004467814	1.48433959796154	0.137718850234079	0.735542146200431	24579.4373109531	0.0056085442949265	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera
Otu2592	Leff_W_2015_5	3.19127952070309	2.1429795340585	0.975495418154986	2.19681148078753	0.0280339127893429	0.481248836217053	24579.4373109531	0.0129835336762611	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
Otu11703	Leff_W_2015_5	1.27598958726996	2.10530496282137	1.44837581611982	1.45356263159754	0.146067603482508	0.741708643213637	24579.4373109531	0.00519128884492953	100	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unidentified
Otu3455	Leff_W_2015_5	2.3709647380707	2.10472082879281	1.19845791374563	1.7561908554759	0.0790558255986603	0.67033533066963	24579.4373109531	0.00964613106506776	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSBOF53-F07
Otu12591	Leff_W_2015_5	0.998120912932245	2.09581922382474	1.5179376770299	1.38070176104039	0.167370679618489	0.778858636732578	24579.4373109531	0.00406079643038639	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedbacterium
Otu12104	Leff_W_2015_5	1.08992178552017	2.07654977726406	1.54139598927798	1.34718773871779	0.177919775891538	0.793921092021027	24579.4373109531	0.00443428289969223	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu1100	Leff_W_2015_5	4.95710788011536	2.07138204090883	0.758694876130753	2.73019115599227	0.00632976110158223	0.315467125869179	24579.4373109531	0.0201677028542324	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	RhizobialesIncertaeSedis	uncultured
Otu13310	Leff_W_2015_5	1.5747467356903	2.04653304910411	1.3737071327749	1.48978847112055	0.136279863438167	0.735542146200431	24579.4373109531	0.00640676479192044	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	unidentified
Otu12781	Leff_W_2015_5	2.37515549683254	2.03784517855463	1.09477366029962	1.86143058830709	0.0626833943157909	0.626863126145917	24579.4373109531	0.00966318092145308	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedbacterium
Otu266	Leff_W_2015_5	9.50466586369379	2.02693432528294	0.59333682195695	3.41616136109281	0.000635106012465682	0.109026532139942	24579.4373109531	0.0386691759597699	100	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
Otu169	Leff_W_2015_5	1.26774785200476	1.98502312672096	1.50547485187682	1.31853622413307	0.187324207087851	0.807075153106805	24579.4373109531	0.00515775782808432	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas
Otu3116	Leff_W_2015_5	1.27214050552472	1.98239855099473	1.3835326524193	1.4328527393468	0.151899925792701	0.752196747915778	24579.4373109531	0.00517562908145921	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera
Otu2981	Leff_W_2015_5	1.61510067035255	1.97025503662253	1.21790408211519	1.61774237031926	0.10571813071187	0.715972018078151	24579.4373109531	0.00657094240978749	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu1755	Leff_W_2015_5	1.99671681945909	1.94206273093484	1.20201547434635	1.61567198790924	0.106165250478228	0.715972018078151	24579.4373109531	0.00812352534437111	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	unidentified
Otu234	Leff_W_2015_5	32.9399206161272	1.92999083713361	0.368682975279958	5.23482494863799	1.65141299306763e-07	0.000127571653714475	24579.4373109531	0.134014136285571	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu3210	Leff_W_2015_5	1.48637782275062	1.9004191493462	1.30282531038649	1.45869068876351	0.144650260022025	0.741708643213637	24579.4373109531	0.00604724104928251	100	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	unidentified
Otu2289	Leff_W_2015_5	1.00919408222086	1.88731416643411	1.67081221003447	1.12957886894732	0.258653719160731	0.878685859826271	24579.4373109531	0.00410584697059415	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola
Otu3292	Leff_W_2015_5	1.91590231533269	1.87285071275541	1.13478815107746	1.65039678196954	0.0988618088725472	0.706697253024309	24579.4373109531	0.00779473627119576	100	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	bacteriumEllin6537
Otu744	Leff_W_2015_5	6.87220001006738	1.87087116317713	0.635166808492372	2.94548005053636	0.00322453940956185	0.270047184467964	24579.4373109531	0.0279591429336952	100	Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	unculturedbacterium	unidentified
Otu3102	Leff_W_2015_5	1.00969937339908	1.8680139961543	1.58112464033004	1.18144638854301	0.237425439071422	0.865029407867657	24579.4373109531	0.00410790271813561	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS17	unidentified
Otu1451	Leff_W_2015_5	0.980609640853466	1.84889194553916	1.64827406525564	1.12171390942343	0.261984100551229	0.878685859826271	24579.4373109531	0.00398955284633992	100	Bacteria	Planctomycetes	Pla4lineage	Ambiguous_taxa	unidentified	unidentified
Otu883	Leff_W_2015_5	1.94473276942056	1.84347723687757	1.31040940890222	1.40679487216284	0.159488223565448	0.771773998389949	24579.4373109531	0.00791203128378348	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	Ambiguous_taxa
Otu3715	Leff_W_2015_5	3.17292255617349	1.83990742522249	1.0454167814056	1.75997502426607	0.0784120413717256	0.67033533066963	24579.4373109531	0.0129088494420479	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	unidentified
Otu410	Leff_W_2015_5	26.4709405933412	1.83730088969941	0.941509970274149	1.95144071513594	0.051004642098508	0.576842670388306	24579.4373109531	0.107695470235786	100	Bacteria	FCPU426	unculturedbacterium	unidentified	unidentified	unidentified
Otu6551	Leff_W_2015_5	0.923277184116688	1.83059859384025	1.6522438481937	1.10794698726918	0.267884711347406	0.878730104101363	24579.4373109531	0.00375629910659206	100	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Bryobacter
Otu952	Leff_W_2015_5	1.73265109136683	1.82714726023492	1.25753305166217	1.45296162022927	0.146234410425004	0.741708643213637	24579.4373109531	0.00704918940758147	100	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	unidentified
Otu5274	Leff_W_2015_5	1.29161351926768	1.81115716942458	1.45746444871488	1.24267673974591	0.213986978650247	0.849896868932216	24579.4373109531	0.00525485389648083	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	unidentified	unidentified
Otu2942	Leff_W_2015_5	1.24662005816471	1.80855166561881	1.56995242062226	1.15197864716307	0.249329847861677	0.865650820104023	24579.4373109531	0.00507180063723099	100	Bacteria	WPS-2	unculturedforestsoilbacterium	unidentified	unidentified	unidentified
Otu2518	Leff_W_2015_5	2.86945566052559	1.80398659014387	0.93520687751393	1.92897061978353	0.0537345097133133	0.5793254259686	24579.4373109531	0.0116742121645189	100	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
Otu1475	Leff_W_2015_5	4.24079067572549	1.79598903040561	1.05915792598887	1.69567633526303	0.0899471925375681	0.681217708188934	24579.4373109531	0.0172534082944027	100	Bacteria	Bacteroidetes	unidentified	unidentified	unidentified	unidentified
Otu2415	Leff_W_2015_5	3.48390914691801	1.78544270167889	1.14296770335048	1.5621112446529	0.118261784346737	0.734606862911776	24579.4373109531	0.014174080158318	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Ellin6067
Otu4264	Leff_W_2015_5	1.50303136511983	1.77947781202399	1.43894824875284	1.23665170972361	0.216216413731329	0.850011092149881	24579.4373109531	0.00611499501028059	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured
Otu1385	Leff_W_2015_5	3.35174919930981	1.77243200482915	0.948627382389994	1.86841750273289	0.0617038992982495	0.626028116788435	24579.4373109531	0.0136363951578997	100	Bacteria	Chloroflexi	JG30-KF-CM66	unculturedbacterium	unidentified	unidentified
Otu4025	Leff_W_2015_5	2.52236329395357	1.76941402794007	1.13785727312513	1.55504039894245	0.119936448133421	0.734606862911776	24579.4373109531	0.0102620872155993	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu5447	Leff_W_2015_5	0.86257634266685	1.75574112665313	1.70520529887141	1.02963621319683	0.303180809110656	0.916811135584894	24579.4373109531	0.00350934129107369	100	Bacteria	unidentified	unidentified	unidentified	unidentified	unidentified
Otu1508	Leff_W_2015_5	1.59873754620786	1.75558820151131	1.37816923640017	1.27385531119311	0.202714698596023	0.826369945464	24579.4373109531	0.00650436999831331	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu81	Leff_W_2015_5	1.69286072069255	1.75312079483698	1.37334789152021	1.276530736066	0.20176796883613	0.826369945464	24579.4373109531	0.00688730461676671	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	unculturedbacterium
Otu2161	Leff_W_2015_5	2.25006020722596	1.74921080362183	1.01352469371017	1.72586895462661	0.0843709910534224	0.671073575327581	24579.4373109531	0.0091542380680264	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unidentified
Otu564	Leff_W_2015_5	9.67124525959269	1.73491290091388	0.587342338517203	2.95383592692095	0.00313850818960815	0.270047184467964	24579.4373109531	0.0393468944680966	100	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Bryobacter
Otu1492	Leff_W_2015_5	5.80121188187342	1.73417846075845	0.656249331877048	2.64256034485892	0.00822818014362483	0.334540482155272	24579.4373109531	0.0236018905090568	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
Otu2922	Leff_W_2015_5	1.62430927330297	1.71006040727092	1.19544646811386	1.43047844707677	0.152579747377881	0.753149232264622	24579.4373109531	0.00660840707113806	100	Bacteria	Acidobacteria	Subgroup6	unidentified	unidentified	unidentified
Otu14758	Leff_W_2015_5	0.943050403945483	1.70536318106148	1.56808579511021	1.08754456317336	0.276796215397371	0.89238153554389	24579.4373109531	0.00383674529247763	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-3
Otu8971	Leff_W_2015_5	4.61955422542807	1.70007116971978	0.798117070302664	2.13010250372802	0.0331631516794715	0.518411900717017	24579.4373109531	0.0187943855955136	100	Bacteria	Acidobacteria	Subgroup6	unidentified	unidentified	unidentified
Otu5132	Leff_W_2015_5	1.34698817969937	1.69865373992041	1.53055154360602	1.10983112396094	0.267071804748053	0.878685859826271	24579.4373109531	0.00548014245671572	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1109	Leff_W_2015_5	1.13328254149184	1.68936839976412	1.44857501663097	1.16622776202034	0.243522370871991	0.865029407867657	24579.4373109531	0.0046106935938148	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured
Otu2068	Leff_W_2015_5	2.51931091618064	1.68502507534667	1.04182113250551	1.61738423494472	0.105795366597832	0.715972018078151	24579.4373109531	0.0102496687955423	100	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	unidentified
Otu1630	Leff_W_2015_5	9.20295108644549	1.68431771620506	0.545789457558851	3.08602097911252	0.00202854509070782	0.270047184467964	24579.4373109531	0.037441667073251	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu280	Leff_W_2015_5	3.09036329672542	1.6817411815648	0.904381992841125	1.85954739797682	0.0629495874106716	0.626863126145917	24579.4373109531	0.0125729619341135	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu2584	Leff_W_2015_5	1.09374970068537	1.67310202989949	1.48469882466743	1.12689658138192	0.259786208932228	0.878685859826271	24579.4373109531	0.00444985654817239	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas
Otu788	Leff_W_2015_5	1.59511017577352	1.67297893158015	1.2355866875742	1.3539955944853	0.175737783241079	0.789430745815166	24579.4373109531	0.00648961225431595	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	unidentified
Otu740	Leff_W_2015_5	6.70538396950117	1.63888066375734	0.783097742539986	2.09281750505577	0.0363654485662723	0.537372702536076	24579.4373109531	0.0272804616504102	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
Otu2325	Leff_W_2015_5	0.92934099766842	1.63103018132009	1.6483691219273	0.989481154204746	0.322427785965586	0.925262824520116	24579.4373109531	0.0037809693766028	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured
Otu11353	Leff_W_2015_5	0.817740990753032	1.62425230521545	1.72250134241911	0.942961416177661	0.345700638746218	0.925310472212707	24579.4373109531	0.0033269312897925	100	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Granulicella
Otu1194	Leff_W_2015_5	2.20693271003789	1.60535494592967	1.037003704616	1.54807059876814	0.121605299888017	0.734606862911776	24579.4373109531	0.00897877637359272	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu656	Leff_W_2015_5	1.56896897566204	1.6025271577436	1.28789647936573	1.2442981120135	0.213389865655485	0.849709645458053	24579.4373109531	0.00638325831390321	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
